source_id,entity_name,category,city,address,latitude,longitude,primary_contact,secondary_contact,opening_hours,image_url,data_source
ChIJ5Z_E-EXt3zgRUbOHr2FUlDU,Medical Clinic,Clinic,Islamabad,"G5J5+8GP, Sector E DHA Phase II, Islamabad, 45730, Pakistan",33.5308134,73.1587789,923355499905,,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 9:00 PM,https://places.googleapis.com/v1/places/ChIJ5Z_E-EXt3zgRUbOHr2FUlDU/photos/AcnlKN1YVpmjKaQK8Sl1pQjcNA_4tja7375pTRoS_IX5y683rqTCCTAmWC1HZTxz1xlX7Q-g1vMCfBe1r4hXWtX4S6KGCml8lmgHfksIVzrI-MgpgyUxu-2pa9tICz8wyqX2goAwyuejbL_61bvkwXFTU3SWwU_3wo30H09ZQ1EX1NXB3OaxkhT8LefoTiZX_OCBDwuTrOusEdS8123di7cnzuLEqTqp0u42sEIkuVCBeEWPKdTIY4nIf0Xpzk53Ovt8j72VkW8SqB-MHo-OglXoZYnKDOJ-glrbdfKaNjvcuN2LFg/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJgar2gmS_3zgRi3qk_YaaIK4,Islamabad Specialist Clinic G-8 Markaz Islamabad,Clinic,Islamabad,"G, 8 Markaz Rd, G-8 Markaz G 8 Markaz G-8, Islamabad, Pakistan",33.6969906,73.0512707,923430000433,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 8:00 AM – 9:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJgar2gmS_3zgRi3qk_YaaIK4/photos/AcnlKN1eml2f3MrFYeEG5VrhqeFHxPe0fg6WvnCJZQIECkrxvfXAo15RCVp24sgWbFXhxdi7GjiVOq3IdwLHU8R5gIGqZu_skquaaT9ZS47TM3Qscdo6LYzg6znBsXUNSlFtmPqzLq8CmLJN-D3xTR-iNvunOsOKpHo9fT9XgnQZjBEL1oufm545al_oHHJ5K2Zv2uJOu1-Y1okTn4Lh8vAjFWYeRAusq5I7uulAuEsJL1SRX7_UIxl2gBIl1EWyYWnH3dEZ3AECrmhh6cHIQSRTn_YkP3YzE3EES9Md8vrjLTFD33BJXIYm-8dksULz4V7XZUnaGpWS_UQD-6g5dPdigtpZeg7bXj79_teHbuoYSTD8btERZOgRCvLdMeIjygWtssmjngJfCqAvc4glK8g5BIyAh21qD-zIKSMbK09KtWlDOR2u/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJz7dBhny_3zgRG5LMmYk6cQE,"Al Fatima Clinic, islamabad",Clinic,Islamabad,"Ground Floor, Melody Market, Islamabad Medical and Surgical Centre, G-6 Markaz G 6 Markaz G-6, Islamabad, 44000, Pakistan",33.7163989,73.0847375,923362824124,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJz7dBhny_3zgRG5LMmYk6cQE/photos/AcnlKN0uWKYUvahYiE0wuYxe2PAnzf_FL1xyCRUH76nzP594TKcg0XXArCE16ico0PbWrfSnM4aikgyslb1piNgX-HvkKpDregRaNPSfvfFNjZG4lKzb-8ANrtEDGSnsoVh4n-E5NFfB_oSh2nBEMDP_A2UuJGnTJZAsqhTJCyUlnUZGGCoOnst7MokhCLjMCFhlRf-6EA51GbidEJilJaeA46jgndJvE4FLmT9Be8G6Gm-OKm5z6YY1_a4r9wcQ_4KX6Nc_5CjCUY-bKtw8lFcQVH7MogVqHtA5JdmuFejAJ_Qu3Q/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ43QMhUPr3zgRQkezFraSfs4,Islamabad Family Clinic,Clinic,Islamabad,"Gardyzi colony, Barma, town, Islamabad, Pakistan",33.642228,73.1277884,923235555082,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJ43QMhUPr3zgRQkezFraSfs4/photos/AcnlKN2k5s0iIXSRtVj2NeHLNf42eK99aIw4NmVIrUd4WUr13mC1tdpyDfDQJQwK442_vvUJeVMZg7vnWe-6bODcFn_eDyteGNDzXkxP7MxyceCzhQPmBpMhn6S31nMCdRAtAljM4qj0U25Fk6xP6p4u1hCC1lMfvg_pGETcTaofpPrfE8X4IbjQPZMsxeSY127u7UiB0Q35VLuhqOGGJk5XdQN4tzglh3_2HXzlq49WJ_UFViiUAMIIe-hNj_Gva91EGQoVBwH5pGa4jnMeemyIr5HQPHKaN_rYZ0H7ovcVQzSs2g/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJjdQIR62_3zgRRJk6SycpGZQ,Islamabad Specialists Clinic F8,Clinic,Islamabad,"Kiran Plaza، 13-B کوہستان روڈ، F-8 Markaz F 8 Markaz ایف - ۸، اسلام آباد, 44000, Pakistan",33.7111944,73.0417154,923430000433,,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJjdQIR62_3zgRRJk6SycpGZQ/photos/AcnlKN0xuY0MMbX4ot0J9YFZwk-dY1W4QOErqsbYJxLKPbhadV5ojI6XlJ8tqHKGMR_duuCmZLY1IEH2gB5ILuCST4brejZAhvorfpRbYoAvGq-RV5TRkNm3iHFtvKKi_OoYuGuyjEw1Ss9zA_KMuuVev7INE5B30njKW8RYHpVc0qcwMYywIJA58Ct_eSBenqNrXS50oEyy5dmgDcG0Go2jJBuuZapUyFiEIam49htijdBe7FWBeKRTEjTkL924yEIZZZgd-mdFN2nnTmyZAsuS5aGpRbUfYnHHjPWrxi47kXIxtWqAYEdlA7syzBSZTnIW-30tmLagcXR0OyrTCCAm17IwH-D6cpoRP8zQD8QW_dwC3ttichlHRR11Ze956FQwhbQMMUfq1ApvcGna92yaLAxcYltm6zw8bgKbCjgif80TOA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJcRuuidS_3zgRozLisNX9dZ4,Dynamic Aesthetic clinic pakistan,Clinic,Islamabad,"located on 3rd Floor, Ammar Center, Jinnah Super Market, F-7 Markaz Islamabad, 46000, Block H G 7/2 Blue Area, Islamabad, 44210, Pakistan",33.7121863,73.0615676,923006142585,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: Closed | Saturday: 10:00 AM – 8:00 PM | Sunday: 10:00 AM – 8:00 PM,https://places.googleapis.com/v1/places/ChIJcRuuidS_3zgRozLisNX9dZ4/photos/AcnlKN2UkKnnv64N0n46IN4QzUzJzZJrewoopKc5FYDFJDKw5MKONloB8mE2ah_PXzwFBNA2pQ9ZRKXIHosPD4ZfX6F6IKUdzdrGI_1kaR08lYwiAp2qYuBLyuoPglgF3NjS5vHHssAYrz7Q7HnNfRUYSobuJQFzdiWwbLQWqRPeJQHl0dNQE80ZS21fSjVlUdT_bIm123aFHGo0qmmZlD6gjleDq2om38juHiWrlQRyi5StnTorqg4Zd1NEvJ4OQHgjapxMAe6fwOdMmYnE3x-GtBa0McPGLAU0sm4cgQIFt3jsGQ/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJi5A8vHq_3zgRIk-PHM4BplI,Estheticare,Clinic,Islamabad,"Plaza 4 , Rana Market, F-7/2 F 7/2 F-7, Islamabad, 45000, Pakistan",33.7214073,73.0511459,923011111110,,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:00 PM | Saturday: 12:00 – 11:00 PM | Sunday: 2:00 – 11:00 PM,https://places.googleapis.com/v1/places/ChIJi5A8vHq_3zgRIk-PHM4BplI/photos/AcnlKN0xh6s9eCw5TzM9W51QsrIZgdCzFKixzpMx3ewfPNOK3TnW1jkB8fK9DmW7d0j-kLN1gxl3TLYdlHsDxABlWz_Va5Rw9hJskIx55OcK6T58MUl0_5zlNN5fQOkU-srDaZx_RLxzWs51zETjgzrcs2G1zWQ2b2QSm5ash7dE4GQYwx7UVcTOGj0dSvfCOQpPrxn66P4WkcGu2-15ggDLBaJ3NHPWpyHCdaqU4qI22qcPnVXL69_vEHa4cPYAOWmXFk7SQ7WJYa-TSHqEJJG5BNnkpaOgeemP8BgPhSvWBoKMrw/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJYfunMku_3zgRpHqdmynAOso,Care+ Medical Center,Clinic,Islamabad,"20-C, M2XX+F95 Crescent Arcade, G-8 Markaz G 8 Markaz G-8, Islamabad, 44000, Pakistan",33.6985419,73.0487032,9251111111097,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJYfunMku_3zgRpHqdmynAOso/photos/AcnlKN2r5uFT0-B1-2NzLHnZRR-Ak3cv7SB0pn0eAmDoj5lY78gKoHiQweOguEnNc_4mcqtVJN334cbkSIWrPgG7Jfjl5wFPOlwCPffehQLSzRfLMNiuwn18T6cWm1zpPFTKv1WM_ZSN4zYrd7Dw668du4dFjglr2VqwgkydU4fKiTTNou6OmXHg1_ddmyE9FX4ieAP9wX0gcHwOr4se6pbGed_bHr45m1f2wztJBaeDV0znHmwWfmlgNQclz0RWhTZI-P_xFsvWtygBNCtcfiQttgofzguhzqDvCF7TIztnAu97NQ/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ-eAC8dK_3zgR_TaSulNmfD4,HM Diagnostics and Clinics,Clinic,Islamabad,"Basement shop no. 11 & 12 Crescent Arcade, Road, G-8 Markaz G 8 Markaz G-8, Islamabad, 44000, Pakistan",33.6984794,73.0487497,923215199295,,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,https://places.googleapis.com/v1/places/ChIJ-eAC8dK_3zgR_TaSulNmfD4/photos/AcnlKN33YclKt4-SZD3q9m2v15soBguGWtI_obl3b2qI0h2zcS2jlSXvKSYPUV3tVDHBNETDghvyIaPkWmSckeh4JywLCdi929R0QgHe7mGxzBis-wiomOIZT59ZFnh1Wb9VPgGH2--4Nif4drfsn-U8y4wxrLxFfMoS30H6ybyTzvBjtJasiCaNtb5hQuRhEoDWmbi8L_dFymeqmdN5Kuvzodm5Dzhs5FFLYnv8JMwiXvL1Huxi2KLUIUO9A-9fNLBxn9rd4f5yFuZfXJ0rZSUSddJyA_PesCBtyhtRDusjxJ3_Ug/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJn4367wi_3zgRjy7BZxkxMKQ,Le Lotus Clinique - Top Skin Care Clinic in Islamabad,Clinic,Islamabad,"Besides Studio M & Kitchen Cuisine Restaurant, Allah Wali Market, 1 Street 33, F-8/1 F 8/1 F-8, Islamabad, 44220, Pakistan",33.7061886,73.0377925,923185457381,,Monday: 10:00 AM – 7:00 PM | Tuesday: 10:00 AM – 7:00 PM | Wednesday: 10:00 AM – 7:00 PM | Thursday: 10:00 AM – 7:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 7:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJn4367wi_3zgRjy7BZxkxMKQ/photos/AcnlKN0bePN8oAfJ6k6ugcNaRUioTRyHAZab6S7-xSRsczbrmcC9MRuNE9rxFp3kFPMjXn_K_UtTADvccFG9vRMeyJfdCGPeXbdhOopo52lud0KDMNm_a2PonVHQz2m_PLUGtZmuwiLArCmoNyM7Zqb__tbPHII0s_Iaf5Dv_qsl3MUX_ytVws1FkTXmjr00x_P58h1kbs-B5y7rHxGeRDlc4lYxRI7Ahjana--sGxfuqbh-yG5xpKmq7QsI88Rc4UxMwzk0dMXKJU0U2tGvewx7nfgvtU3-szsnrIKunf97N9-5lQ/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJhVeW9pS_3zgROQkGjKyBx0o,Aayan Health Clinic,Clinic,Islamabad,"Shop # 1-2, Kohsar Cinema Building. Sitara Market, Islamabad G-7 Markaz، Sitara، Market، G-7 Markaz G 7 Markaz G-7, Islamabad, 44000, Pakistan",33.7052947,73.0682471,92512606816,,Monday: 10:00 AM – 11:00 PM | Tuesday: 10:00 AM – 11:00 PM | Wednesday: 10:00 AM – 11:00 PM | Thursday: 10:00 AM – 11:00 PM | Friday: 10:00 AM – 11:00 PM | Saturday: 10:00 AM – 11:00 PM | Sunday: 10:00 AM – 11:00 PM,https://places.googleapis.com/v1/places/ChIJhVeW9pS_3zgROQkGjKyBx0o/photos/AcnlKN1XSmKHuWtiwJVcfo37wXaWX2LSmIcbm11pD5jlqancRkRL1hX0_CED_qJcjeQfu8NQ9G51MJGyEeQjHtiFoCfh2WQ4Ls-OuFmje9kYfoYxxukqtjxGbiK3xvr1KMo9Y5bLKRMmWfd4r9eCSOnbqi0F20p_QN9l9mTb_JlvvS-K3T94QFy32a7cKE1mH19dht7irBOFtPslLdLLo0-wBgM9bgyGY5s3LNnDYyPGENla5TK2U-18nbW7VGlXyAEr9Xelll9tfKPEEB73XwoLl2DwET0UMRA5D9tEGeFkOPriTg/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJ2-TO7TmW3zgR3mWOI-aWB_Q,Clinics and Diagnostics hospital G13.1 islamabad,Clinic,Islamabad,"Main Double Rd, G-13/1 G-13, Islamabad, 44000, Pakistan",33.6454253,72.963305,92512306391,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJ2-TO7TmW3zgR3mWOI-aWB_Q/photos/AcnlKN0e1rjnm5UxpqMLqQMu3lQ-GeOH-7nlRq77cjT8Wk7ZpDaEBsH9Ry1KTt0hx2tfCLTJPgRGdtTcxvbT6Bpv5XAHSPOZXUhnefUR6AGenJlGHAiqODu2RNmrIvVUNyAoe5M8-keVs_WFzZNuVgSNd-9oS5AHVHBzRVl7jwo6kbsvTnRcvpVYI522CO_AkHPfL8Y4ZeNaLG3w1RM1fMekwp09ehkEf2SgkFpBuch5JeAeNnahR1vIOAGOKs7-Xia3K_1eOdeUwo3Smf6YBXPOiyvQqN3FGAZqmtYAl1fv_tI0fA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJgSmOjK6_3zgRR5kmDM7mugo,Avicenna Clinic,Clinic,Islamabad,"Parking, Khasif Plaza, offJohar Road, F-8 Markaz F 8 Markaz F-8, Islamabad, 44000, Pakistan",33.7104968,73.03899,92518448474,,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 10:30 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJgSmOjK6_3zgRR5kmDM7mugo/photos/AcnlKN2pso_sA3iM0YxxEyMQ0lYkBwlcGWT74CqoSELoPmcAi0i1RNTBuFSIrBz57xWc5zwdlJ_EbLnlGeNSRlPqr9d95NUtgttwETXUfXPiksamVoGKsvfI-vo0dx1VzF3vhlnZ6IwQ_jy5phDlhVEVq4yqouOteVx4e8eXwq0K2_hO_GbCCME13j8Xa0kNuG4SGdmnU-wJy78KTeYZFRjL896WEsh2iWS0nGqSw0PGNuXeGb_f3ThleBWreWFnR3ZDaDuyarnHcUfxxzpW0O82vRjIfAdYHNyezQEdGccodDcOU1QuSCuAsnF2LvhKgfPJyN_jKC1bZGUwQw1spX3OK9TF4uZ1DBNa6gjkhASkXLkH5v5qPtgHdMrJlZrFER40U4zqsaToTs5gTRpXMXt7xeS6iRv-YsRSrl5RrW1VUejx7A/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJiQUiis8cQoURgQLSjaxHIqg,"Dynamic Clinic islamabad, Pakistan",Clinic,Islamabad,"Ammar Center F-7 Markaz, ISB, Markaz, F-7/3 F 7/3 F-7, Islamabad, 44210, Pakistan",33.7236077,73.0574718,92512656492,,Monday: 10:00 AM – 8:00 PM | Tuesday: 10:00 AM – 8:00 PM | Wednesday: 10:00 AM – 8:00 PM | Thursday: 10:00 AM – 8:00 PM | Friday: 10:00 AM – 8:00 PM | Saturday: 10:00 AM – 8:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJiQUiis8cQoURgQLSjaxHIqg/photos/AcnlKN3CQqfDgNDQXiA-ti5rvMu6wzMW4G6bgSdAQ26liJxPWQiIVxyMIrX1DrvBYOkQeGGtrnpPoPOKmcVOhDDI7RdnEWY4fq1J8Fx11gK5ugbjJ2s7-f6ImxaW9mVWelD8nf-Szqhu_hlQ5EH6baUqs7VYV4ir9Yx_QC--OtsLLAf8IwR10OooqlVquGf8ouPKTT16d7FGu45RYCPmWStwqnATinqHtBBpd4d4PY_G_nRkeM257Ei0llhSnBzXlAGOPcYSs3kjMCFRlxik_ueWqEfKVP7niIojc6G3wBUnjIk-tQ/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJj1bSXXW-3zgRD-hgMNjEnVU,Prof. Dr. Ikram Ullah Khan | Best Dermatologist in Islamabad | Best Skin Specialist,Clinic,Islamabad,"House No. 518, Margalla Road, Service Rd N, F-10/2 F 10/2 F-10, Islamabad, 44000, Pakistan",33.6935235,72.9938372,92512211779,,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJj1bSXXW-3zgRD-hgMNjEnVU/photos/AcnlKN3fFVr7kTok19DCKp69leiyhgonKHf2GfoG0URQ7Xw8-hHT804sTQM-FWBkeZYCRpL172n1_tLxmFRIFwIwvKYDX3MdNTcP3OWyqaHOFCa94bQUSNIo4w_8WmtiufKMFujFYUapuWvH4WXkisWRXWHaSO0Txbc0Cgv1QNPaJQcyXVOIdqqrNX5dIDiKqv8ffzWHeFDXyabe5jMVHLq0V5wNfR922ohU-hAAhzzRsSqb46RJODZJ_92SMvnrXfLeTa6KVajVRyLOOkkkskJA7KXyxqT8o2Djj3YkcNv4MvMwVA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJm0w9yTK-3zgRtZlWxss56Vc,Dr. Taliya's Clinic,Clinic,Islamabad,"Noor Plaza، Taqwa Market, Street 66, G-9/4 G 9/4 G-9, Islamabad, 04491, Pakistan",33.6894567,73.0399914,92512260010,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJm0w9yTK-3zgRtZlWxss56Vc/photos/AcnlKN26vvHMhAZ-BV6WFRoe6sjT-gGPLbCy8q755LoUcIIC9z3-D-sNypBdjC4TRRTE-vDKrL_YuJU7uMw4aH8qTqxHr7wru5cxUJAiapB2BPwlYO7yjCL6_Q51C-O1XOb_JS0EAgZAGyme9yemkFu-UiQQ8FtsxKUiw149FzklT3iq0OfoGGcdmMisTz7RMJD5PDrk8WnrgBj23dUszPKQ4rjd-iHUZVp9o-AYAjldDFncqf_6qIVVd8sAdu2YKl-lOPYC4PS5TyWO0m4uh7wgPBJSl2n3fUsD9TxAbtCQ0tbD-rqFBQaU9PEdHe0808P_x2aC7S_GKwb1vPc2_wpA90yOPBGeh-SHKmWOeYhm5LSDtXp4hNhd2WTdjPwrIiNyWu3TxgJ3etCK2E3vd92pY8XBTQBaw5gtQObAViYxXsvf6dEX/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJpVG0ooC_3zgRXeVF8YPUbzE,Zobia Hospital G-9 Islamabad,Clinic,Islamabad,"Street 30, G-9/1 G 9/1 G-9, Islamabad, Pakistan",33.6779776,73.0302046,92512261130,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJpVG0ooC_3zgRXeVF8YPUbzE/photos/AcnlKN2xv8u-tCecGOphexanDhEN-d79pRQIs9isSQbNlJliXUDgRiSynKMy-RUe7kNxPh0HLC-SgdumdpPzHeqI6j_4gGAXgLRCFL3KAKsTpNgYd-T4pGeSV4hPVQYzC748rxq7wCeq8C14aKcU2Dixh5nJwKD1VBi7vK3Aw3yBj5a8vErbz547vRIvYaPeUFkpwq0vdGDGwQyW_l9OV-SsE4KaUVRDERJkvtizJzKIFNy35eKwHYhTrLJ--ZBlsq9itxvw8J2hh9r_uqZWKbFCnxOmxhbyLIQjV3tG4Bz3RCl6Uw/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
ChIJBwVG1x6_3zgRGEyf6p8UaOc,Aesthetics Lounge F11 | Skin & Hair Clinic Islamabad | Dr Aftab Malik | Best Dermatologist,Clinic,Islamabad,"House No 126, F11/2 Street 19, F-11/2 F 11/2 F-11, Islamabad, 44000, Pakistan",33.6822263,72.9801879,923327979791,,Monday: 3:00 – 8:00 PM | Tuesday: 3:00 – 8:00 PM | Wednesday: 3:00 – 8:00 PM | Thursday: 3:00 – 8:00 PM | Friday: 3:00 – 8:00 PM | Saturday: 3:00 – 8:00 PM | Sunday: Closed,https://places.googleapis.com/v1/places/ChIJBwVG1x6_3zgRGEyf6p8UaOc/photos/AcnlKN1q0Uy_-6SGs4Pw1rzWUn-gSzeyszBonVBgNBuwrq0roWrsWPnaCEh-_Wqwv7GGJSkosyju6Qegx19NQ5DtTy88yuS55pGsMYtQz6QtUP_P5e1jbUWmcdL4LYrreCm5GZDLOGkCq-NPzBySACfSErHHPDvtVKqbKt7khPZ8jdGEIYI8HNnoy1hnzxgaaoOAWyyziWHeeKDjMUHBORkpCzI7vTLH6EtR1m9kDUljR4Cd7Aona9gfZQplyUYy4mCNO5zprYADm24GDglpibde66YfSX4lKWV2lCZr5vwLWNH2SA/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
4406908789,Aziz Medical Center,Clinic,Islamabad,Street 16,33.7308751,73.0800905,92512873191,,Mo-Fr 09:30-16:30,,OSM
4863150921,Al Ghufran Hijama Centre,Clinic,Islamabad,Street 18,33.5996076,73.1273287,923155115035,,Mo-Su 09:00-18:00,,OSM
5183619921,Maj Gen Salman Ali Clinic,Clinic,Islamabad,Abid Majeed Road,33.5969941,73.0412225,92515136908,,,,OSM
5568817324,Speech Therapy STCICLD,Clinic,Islamabad,Gulzar e Fatima Park,33.635038,73.0715097,923329344003,,,,OSM
5979229385,Prof Dr. Aslam Chaudhry ENT Specilist,Clinic,Islamabad,Saidpur Road,33.6386926,73.0632605,92514426886,,,,OSM
7722844785,Major General (Retired) Dr. Mohammad Naeem Khan Neuro-Physician,Clinic,Islamabad,Peshawer Road,33.605765,73.0187797,923335145392,,,,OSM
8383739517,Haji Muhammad Bashir مطب ہڈی جوڑ,Clinic,Islamabad,Asghar Mall Road,33.6290183,73.0675033,92514415145,,Mo-Su 08:00-20:00,,OSM
13433015401,Clinic,Clinic,Islamabad,Pearl Arcade,33.562143,73.1183405,923421234041,,Su-Fr 14:00-20:00,,OSM
ChIJMbWiWXO-3zgR2Soq2gbUcXw,Model Police Station Shalimar,Police Station,Islamabad,"MXVX+GQ4, Street 8, F-10/2 F 10/3 F-10, Islamabad, Pakistan",33.6937573,72.9994547,92519266885,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://places.googleapis.com/v1/places/ChIJMbWiWXO-3zgR2Soq2gbUcXw/photos/AcnlKN08v2PqIXfqZgWw1bbO97cOV99-T6UTO-krdRjEZ8NFdGVl_gvZBVe1QW4NZa715H50KwLsWZxUhMsMBuRo9wh3T-PDpaBhLjT1Fl9xCPdBCf2ClwRayY4LtUTRGAS-q6bsEMhvzuk2qa12IUygpKyV7_kGlKRTSQIy7_IoIDuxGcs50jAuCRiQqZq0aOc6GZM_PDKEjmcALQbEPDaueGs_TPSng3BqDg57eJUc8b0kFaRxtD0d2uQeZbMsR2SXoFDX0dRKJWzavMV3idPSKJDX2gAoSeMcV7Yes7Niop5XDpa-YKNHjIQ1ISjBSEkT_fSKqxJdxcrX0Y7G6JXDr7-xdsHNE-4sYkazaZ246H5KK_RR5wEIb7773p0j8tOnAxunG-aHrAbO-FyiWsSTzsz2eQxC9mglsOn57jF_-Lk/media?key=AIzaSyAC2_-pyrnmZKI-rvLTY-te4vWcACYS3MA&maxWidthPx=400&skipHttpRedirect=true,Google Maps
